corner,temp_c,vdd,band,corner_id,tp1,tp2,tp3,tp4,tp5,tp6,tp7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,sw1hi,sw1lo,sw7hi,sw7lo,k1,k2,k3,k4,k5,k6,k7,kvco_min,kvco_max,kvco_mean,kvco_over_f_max,fine_ratio,verdict
typical,27.0,3.63,band4,typical_27c_3.63v_band4,1.465077e-07,1.222464e-07,1.037766e-07,8.971108e-08,7.858616e-08,6.971982e-08,6.250666e-08,27302300.0,32720800.0,38544300.0,44587600.0,50899500.0,57372500.0,63993200.0,0.0001009003,0.0001140168,0.0001269551,0.0001416197,0.00015663,0.0001716979,0.000185481,3.741041,-0.1152288,3.794296,-0.1795345,18061666.66666667,18736666.666666668,19777999.999999996,20591999.999999996,21308166.66666667,21822833.33333333,22068999.99999998,18061666.66666667,22068999.99999998,20383833.333333332,0.6615437771420969,2.3438757906843013,PASS
typical,27.0,3.63,band5,typical_27c_3.63v_band5,8.94585e-08,7.428506e-08,6.276329e-08,5.393634e-08,4.707705e-08,4.159013e-08,3.71066e-08,44713500.0,53846600.0,63731500.0,74161500.0,84967100.0,96176700.0,107798000.0,0.000134431,0.0001542059,0.0001762578,0.0001963366,0.0002188822,0.0002404708,0.0002632218,3.763183,-0.1413271,3.753234,-0.1693651,30443666.66666667,31696666.666666668,33858166.666666664,35392666.666666664,36692000.00000001,38051499.99999999,38737666.666666634,30443666.66666667,38737666.666666634,35046944.44444444,0.680860739299466,2.4108602547329108,PASS
typical,27.0,3.63,band6,typical_27c_3.63v_band6,5.188694e-08,4.279462e-08,3.591468e-08,3.067868e-08,2.660678e-08,2.33582e-08,2.074306e-08,77090700.0,93469700.0,111375000.0,130384000.0,150338000.0,171246000.0,192836000.0,0.0001886632,0.0002184602,0.000249189,0.0002825727,0.0003145216,0.0003483605,0.0003825433,3.65229,-0.08535401,3.717711,-0.1395143,54596666.66666668,57140500.0,61523833.33333332,64938333.33333332,68103333.33333334,70829999.99999999,71966666.6666666,54596666.66666668,71966666.6666666,64302944.44444443,0.7082133988492345,2.501417161862585,PASS
typical,27.0,3.63,band7,typical_27c_3.63v_band7,3.058888e-08,2.50132e-08,2.083084e-08,1.768248e-08,1.527097e-08,1.338774e-08,1.189012e-08,130766000.0,159916000.0,192023000.0,226213000.0,261935000.0,298781000.0,336414000.0,0.0002746892,0.0003239852,0.0003724676,0.0004226733,0.0004764157,0.0005291862,0.0005822548,3.661338,-0.03216794,3.678291,-0.04417405,97166666.66666669,102095000.0,110494999.99999999,116519999.99999999,120946666.66666669,124131666.66666664,125443333.33333322,97166666.66666669,125443333.33333322,114248888.88888887,0.7430575735792689,2.572641206429806,PASS
typical,125.0,2.97,band0,typical_125c_2.97v_band0,8.275308e-07,6.935281e-07,5.922095e-07,5.143867e-07,4.527077e-07,4.034991e-07,3.636003e-07,4833660.0,5767610.0,6754370.0,7776250.0,8835720.0,9913280.0,11001100.0,5.962036e-05,6.533551e-05,7.082589e-05,7.58427e-05,8.225822e-05,8.778511e-05,9.393493e-05,3.02942,-0.07509312,3.053183,-0.07338069,3113166.6666666674,3201183.3333333335,3347733.333333333,3468916.666666666,3561716.6666666674,3608966.666666666,3626066.6666666633,3113166.6666666674,3626066.6666666633,3426355.555555555,0.6440599187089426,2.275935833302301,PASS
typical,125.0,2.97,band1,typical_125c_2.97v_band1,5.062027e-07,4.235263e-07,3.609614e-07,3.125828e-07,2.750061e-07,2.449324e-07,2.197429e-07,7901970.0,9444510.0,11081500.0,12796600.0,14545100.0,16331000.0,18203100.0,7.004714e-05,7.670222e-05,8.458547e-05,9.213148e-05,0.0001004702,0.0001086327,0.0001168151,3.064183,-0.08511456,3.061926,-0.1036629,5141800.000000001,5299216.666666667,5586816.666666666,5772666.666666666,5890666.666666668,6096666.666666666,6240333.333333327,5141800.000000001,6240333.333333327,5722849.999999999,0.6506984967039866,2.303615427545283,PASS
typical,125.0,2.97,band2,typical_125c_2.97v_band2,3.032388e-07,2.529665e-07,2.147642e-07,1.856612e-07,1.625664e-07,1.44222e-07,1.293306e-07,13190900.0,15812400.0,18625100.0,21544600.0,24605300.0,27735000.0,30928500.0,7.755427e-05,8.654524e-05,9.544541e-05,0.0001044328,0.0001143408,0.0001238652,0.0001333851,3.055775,-0.1108068,3.074417,-0.1117411,8738333.333333336,9057000.0,9553666.666666666,9966999.999999998,10317333.333333336,10538666.666666664,10644999.99999999,8738333.333333336,10644999.99999999,9854222.22222222,0.6624516396404594,2.3446845931665012,PASS
typical,125.0,2.97,band3,typical_125c_2.97v_band3,1.825492e-07,1.516833e-07,1.283665e-07,1.104197e-07,9.647558e-08,8.525095e-08,7.61177e-08,21911900.0,26370700.0,31160800.0,36225400.0,41461300.0,46920300.0,52550200.0,9.812013e-05,0.0001103614,0.0001238375,0.0001368118,0.0001509766,0.0001651783,0.0001793932,3.07889,-0.116557,3.110985,-0.1558093,14862666.66666667,15414833.333333334,16424499.999999998,17167499.999999996,17824833.333333336,18481499.999999996,18766333.333333317,14862666.66666667,18766333.333333317,17021277.777777776,0.6782920087562772,2.3982493530912428,PASS
typical,125.0,2.97,band4,typical_125c_2.97v_band4,1.029292e-07,8.516413e-08,7.173989e-08,6.148289e-08,5.343266e-08,4.705421e-08,4.186851e-08,38861600.0,46968100.0,55757000.0,65058800.0,74860600.0,85008300.0,95537200.0,0.0001097204,0.0001241038,0.0001384476,0.0001544799,0.0001706451,0.0001862062,0.0002028384,3.019961,-0.1001041,3.086774,-0.1607295,27021666.66666667,28159000.0,30151166.66666666,31839333.33333333,33249166.666666675,34460999.99999999,35096333.3333333,27021666.66666667,35096333.3333333,31486444.44444444,0.6953307806849608,2.458395948700002,PASS
typical,125.0,2.97,band5,typical_125c_2.97v_band5,6.039059e-08,4.961242e-08,4.151732e-08,3.536915e-08,3.063368e-08,2.689087e-08,2.390144e-08,66235500.0,80625000.0,96345300.0,113093000.0,130575000.0,148749000.0,167354000.0,0.0001486373,0.0001706551,0.0001933706,0.0002177219,0.000242075,0.0002667264,0.0002914923,2.992502,-0.06777825,3.009246,-0.08786633,47965000.00000001,50183000.0,54113333.33333333,57049499.99999999,59426666.66666668,61298333.33333332,62016666.66666661,47965000.00000001,62016666.66666661,56176944.44444443,0.7241584950668449,2.526651116093334,PASS
typical,125.0,2.97,band6,typical_125c_2.97v_band6,3.416673e-08,2.790648e-08,2.329129e-08,1.986438e-08,1.726514e-08,1.525303e-08,1.366139e-08,117073000.0,143336000.0,171738000.0,201365000.0,231681000.0,262243000.0,292796000.0,0.000206564,0.0002407966,0.0002744566,0.0003099814,0.0003460022,0.0003804486,0.0004161898,3.000876,-0.03078429,3.016496,-0.04167966,87543333.33333336,91108333.33333334,96714999.99999999,99904999.99999999,101463333.33333336,101858333.33333331,101843333.33333324,87543333.33333336,101858333.33333331,97623888.88888888,0.7477670627158556,2.5009694805804927,PASS
typical,125.0,2.97,band7,typical_125c_2.97v_band7,1.950963e-08,1.605161e-08,1.355237e-08,1.172467e-08,1.035354e-08,9.299581e-09,8.472366e-09,205027000.0,249196000.0,295151000.0,341161000.0,386341000.0,430127000.0,472123000.0,0.0003062162,0.0003564228,0.0004103432,0.0004599482,0.0005116484,0.0005631844,0.0006141444,3.01168,-0.03937861,3.027446,-0.04928461,147230000.00000003,150206666.6666667,153274999.99999997,151983333.3333333,148276666.6666667,142969999.99999997,139986666.66666654,139986666.66666654,153274999.99999997,148386666.66666666,0.7181005428553314,2.302735737244363,PASS
typical,125.0,3.3,band0,typical_125c_3.30v_band0,9.115656e-07,7.673146e-07,6.576266e-07,5.726528e-07,5.058166e-07,4.517425e-07,4.078505e-07,4388060.0,5212990.0,6082480.0,6985040.0,7908000.0,8854600.0,9807520.0,6.444657e-05,6.976177e-05,7.534958e-05,8.044183e-05,8.743225e-05,9.268197e-05,9.820036e-05,3.381562,-0.07850407,3.41674,-0.09565735,2749766.6666666674,2824033.3333333335,2953416.666666666,3042533.333333333,3115933.333333334,3165866.666666666,3176399.999999997,2749766.6666666674,3176399.999999997,3010811.1111111105,0.6266474630398553,2.2350469227859238,PASS
typical,125.0,3.3,band1,typical_125c_3.30v_band1,5.627061e-07,4.725829e-07,4.044392e-07,3.516485e-07,3.098675e-07,2.77004e-07,2.490458e-07,7108510.0,8464120.0,9890240.0,11375000.0,12908700.0,14440200.0,16061300.0,7.501129e-05,8.15414e-05,8.915374e-05,9.710187e-05,0.0001051522,0.0001140442,0.0001221197,3.377408,-0.07982493,3.393616,-0.09694367,4518700.000000001,4636216.666666667,4851466.666666666,5030766.666666666,5108666.666666668,5254333.333333332,5403666.666666662,4518700.000000001,5403666.666666662,4973772.222222221,0.6356747053883305,2.259446775765948,PASS
typical,125.0,3.3,band2,typical_125c_3.30v_band2,3.393367e-07,2.843515e-07,2.424833e-07,2.10357e-07,1.849415e-07,1.646076e-07,1.481361e-07,11787700.0,14067100.0,16496000.0,19015300.0,21628500.0,24300200.0,27002200.0,8.382654e-05,9.180428e-05,0.0001011737,0.0001099348,0.000120277,0.0001298997,0.0001397796,3.403293,-0.1002485,3.41664,-0.126532,7598000.000000002,7847166.666666667,8246999.999999999,8554166.666666666,8808166.666666668,8956166.666666666,9006666.666666659,7598000.000000002,9006666.666666659,8452499.999999998,0.6445701875683977,2.2907098076808876,PASS
typical,125.0,3.3,band3,typical_125c_3.30v_band3,2.065093e-07,1.724719e-07,1.466674e-07,1.267991e-07,1.110452e-07,9.856935e-08,8.832262e-08,19369600.0,23192200.0,27272600.0,31546000.0,36021400.0,40580600.0,45288500.0,0.0001040904,0.0001163307,0.0001296191,0.0001445245,0.0001577923,0.0001723964,0.0001865648,3.429412,-0.1372793,3.44738,-0.1831184,12742000.000000004,13171666.666666668,13922999.999999998,14581333.333333332,15057666.66666667,15445166.666666664,15692999.999999987,12742000.000000004,15692999.999999987,14399388.888888886,0.6578349578721298,2.3381226251445564,PASS
typical,125.0,3.3,band4,typical_125c_3.30v_band4,1.174565e-07,9.777767e-08,8.279694e-08,7.133338e-08,6.231625e-08,5.506151e-08,4.917194e-08,34055200.0,40909100.0,48311000.0,56074700.0,64188700.0,72646000.0,81347200.0,0.0001165627,0.0001313434,0.000145583,0.0001621958,0.0001781596,0.0001948158,0.0002117566,3.382068,-0.1267123,3.413568,-0.1263121,22846333.33333334,23759666.666666668,25275999.999999996,26462833.33333333,27618833.33333334,28597499.999999996,29003999.999999974,22846333.33333334,29003999.999999974,26273333.33333333,0.6708618165018364,2.3886866029270126,PASS
typical,125.0,3.3,band5,typical_125c_3.30v_band5,6.995388e-08,5.787326e-08,4.869831e-08,4.167488e-08,3.620438e-08,3.183167e-08,2.828195e-08,57180500.0,69116500.0,82138400.0,95981100.0,110484000.0,125661000.0,141433000.0,0.0001560991,0.000178569,0.0002025394,0.0002267497,0.0002506737,0.0002769028,0.0003018286,3.316583,-0.04269325,3.353718,-0.1049154,39786666.66666668,41596500.0,44774333.33333333,47242666.66666666,49466500.00000001,51581666.66666666,52573333.33333328,39786666.66666668,52573333.33333328,46806944.44444444,0.6958083029471005,2.4734481160535498,PASS
typical,125.0,3.3,band6,typical_125c_3.30v_band6,4.004952e-08,3.283498e-08,2.742481e-08,2.334445e-08,2.021057e-08,1.775822e-08,1.580497e-08,99876400.0,121821000.0,145853000.0,171347000.0,197916000.0,225248000.0,253085000.0,0.0002158399,0.0002510734,0.0002856175,0.0003223256,0.0003596661,0.0003968568,0.0004339743,3.323819,-0.02608287,3.338269,-0.03760828,73148666.66666669,76627666.66666667,82543333.33333333,86771666.66666666,89835000.00000001,91948333.33333331,92789999.99999991,73148666.66666669,92789999.99999991,85115888.88888888,0.7323919030588476,2.5339820017541683,PASS
typical,125.0,3.3,band7,typical_125c_3.30v_band7,2.286172e-08,1.869828e-08,1.56484e-08,1.339622e-08,1.169881e-08,1.03917e-08,9.362521e-09,174965000.0,213923000.0,255617000.0,298592000.0,341915000.0,384923000.0,427235000.0,0.0003184763,0.0003732858,0.0004267041,0.0004833826,0.0005372644,0.0005928544,0.0006470616,3.333788,-0.03547303,3.351267,-0.04747761,129860000.00000003,134420000.0,141114999.99999997,143829999.99999997,143885000.00000003,142199999.99999997,141039999.99999988,129860000.00000003,143885000.00000003,140149999.99999997,0.7422055839739378,2.4418312233875348,PASS
typical,125.0,3.63,band0,typical_125c_3.63v_band0,9.79523e-07,8.282739e-07,7.118884e-07,6.217469e-07,5.501809e-07,4.932418e-07,4.461087e-07,4083620.0,4829320.0,5618860.0,6433490.0,7270340.0,8109610.0,8966430.0,6.871566e-05,7.449033e-05,8.040316e-05,8.625398e-05,9.329328e-05,9.838373e-05,0.0001030588,3.684596,-0.05212913,3.699328,-0.06519933,2485666.6666666674,2558733.3333333335,2673616.666666666,2752466.666666666,2793533.333333334,2826816.666666666,2856066.666666664,2485666.6666666674,2856066.666666664,2712672.222222222,0.6086919612174168,2.1957062606217033,PASS
typical,125.0,3.63,band1,typical_125c_3.63v_band1,6.097673e-07,5.149044e-07,4.41573e-07,3.855631e-07,3.410007e-07,3.047493e-07,2.752039e-07,6559880.0,7768430.0,9058520.0,10374400.0,11730200.0,13125500.0,14534700.0,8.011445e-05,8.804564e-05,9.49807e-05,0.0001028541,0.0001112952,0.0001194601,0.0001277091,3.724315,-0.08256829,3.73117,-0.1108312,4028500.000000001,4164400.0,4343283.333333333,4452799.999999999,4585166.666666668,4674166.666666666,4697333.333333329,4028500.000000001,4697333.333333329,4430455.555555555,0.6141118435093327,2.215696018829613,PASS
typical,125.0,3.63,band2,typical_125c_3.63v_band2,3.698221e-07,3.113453e-07,2.668009e-07,2.320227e-07,2.047872e-07,1.828108e-07,1.646793e-07,10816000.0,12847500.0,14992500.0,17239700.0,19532500.0,21880500.0,24289600.0,8.923412e-05,9.75345e-05,0.0001072105,0.0001167448,0.0001274608,0.0001365563,0.000147647,3.728887,-0.08996342,3.769155,-0.1471956,6771666.666666668,6960833.333333334,7320333.333333332,7566666.666666665,7734666.666666669,7928499.999999999,8030333.3333333265,6771666.666666668,8030333.3333333265,7485333.333333332,0.6260786489151875,2.2457100591715977,PASS
typical,125.0,3.63,band3,typical_125c_3.63v_band3,2.272214e-07,1.908654e-07,1.628607e-07,1.413662e-07,1.243315e-07,1.106966e-07,9.94437e-08,17604000.0,20957200.0,24560900.0,28295300.0,32172100.0,36134800.0,40223800.0,0.0001112024,0.0001234622,0.0001373451,0.0001513543,0.0001652878,0.0001811484,0.0001944418,3.726773,-0.1136718,3.769553,-0.1581894,11177333.333333336,11594833.333333334,12230166.666666664,12685333.333333332,13065833.333333336,13419499.999999998,13629999.999999989,11177333.333333336,13629999.999999989,12566555.555555554,0.6349314549723549,2.2849238809361507,PASS
typical,125.0,3.63,band4,typical_125c_3.63v_band4,1.299322e-07,1.088097e-07,9.259456e-08,8.011269e-08,7.030047e-08,6.236332e-08,5.584496e-08,30785300.0,36761400.0,43199100.0,49929700.0,56898600.0,64140300.0,71626900.0,0.0001232353,0.0001383847,0.0001540647,0.0001710701,0.0001873868,0.000203511,0.0002206344,3.73224,-0.119278,3.795892,-0.1888385,19920333.33333334,20689666.666666668,21947166.666666664,22832499.999999996,23684333.33333334,24547166.666666664,24955333.33333331,19920333.33333334,24955333.33333331,22689777.777777776,0.6470728995115637,2.3266591522577333,PASS
typical,125.0,3.63,band5,typical_125c_3.63v_band5,7.84047e-08,6.526372e-08,5.525485e-08,4.752507e-08,4.14563e-08,3.657527e-08,3.259114e-08,51017400.0,61289800.0,72391800.0,84166100.0,96487100.0,109364000.0,122733000.0,0.0001656883,0.0001876948,0.0002119077,0.0002367465,0.0002616854,0.0002861245,0.0003130235,3.650762,-0.1087371,3.705338,-0.1675014,34241333.33333334,35624000.0,38127166.666666664,40158833.33333333,41996500.00000001,43743166.66666666,44563333.33333329,34241333.33333334,44563333.33333329,39841999.99999999,0.6711697054991698,2.4057086405814485,PASS
typical,125.0,3.63,band6,typical_125c_3.63v_band6,4.540549e-08,3.746301e-08,3.144345e-08,2.684148e-08,2.326038e-08,2.042633e-08,1.814814e-08,88095100.0,106772000.0,127213000.0,149023000.0,171966000.0,195826000.0,220408000.0,0.0002272582,0.0002613874,0.0002983312,0.0003344107,0.0003722493,0.0004105283,0.0004488609,3.648559,-0.02116655,3.660934,-0.07948931,62256333.33333335,65196500.0,70418333.33333333,74588333.33333333,78005000.00000001,80736666.66666666,81939999.99999993,62256333.33333335,81939999.99999993,73507166.66666666,0.7066946213050822,2.5019325705970026,PASS
typical,125.0,3.63,band7,typical_125c_3.63v_band7,2.621612e-08,2.146303e-08,1.79301e-08,1.528305e-08,1.326987e-08,1.170454e-08,1.046719e-08,152578000.0,186367000.0,223089000.0,261728000.0,301435000.0,341748000.0,382146000.0,0.0003330062,0.0003862292,0.0004438545,0.0005018671,0.0005578981,0.0006158872,0.0006743989,3.656757,-0.0309867,3.673719,-0.04414923,112630000.00000003,117518333.33333334,125601666.66666664,130576666.66666664,133366666.6666667,134518333.3333333,134659999.99999988,112630000.00000003,134659999.99999988,127537777.77777776,0.7381798162251441,2.504594371403479,PASS
ff,-40.0,2.97,band0,ff_-40c_2.97v_band0,9.889658e-07,8.156965e-07,6.902726e-07,5.951715e-07,5.222802e-07,4.647537e-07,4.179191e-07,4044630.0,4903780.0,5794810.0,6720750.0,7658720.0,8606710.0,9571230.0,4.195573e-05,4.618599e-05,5.14991e-05,5.544124e-05,6.056869e-05,6.521165e-05,7.080303e-05,3.020113,-0.04745976,3.023159,-0.04487897,2863833.333333334,2916966.666666667,3028283.333333333,3106516.666666666,3143266.6666666674,3187516.666666666,3215066.6666666637,2863833.333333334,3215066.6666666637,3070333.333333333,0.7080581742540935,2.366404343536986,PASS
ff,-40.0,2.97,band1,ff_-40c_2.97v_band1,6.150035e-07,5.068469e-07,4.283052e-07,3.692893e-07,3.232632e-07,2.875617e-07,2.580802e-07,6504030.0,7891930.0,9339130.0,10831600.0,12373800.0,13910100.0,15499100.0,4.922526e-05,5.564159e-05,6.112377e-05,6.693014e-05,7.365286e-05,8.015532e-05,8.72076e-05,3.026264,-0.0510394,3.04647,-0.0887422,4626333.333333334,4725166.666666667,4899449.999999999,5057783.333333333,5130833.333333335,5208833.333333333,5296666.666666662,4626333.333333334,5296666.666666662,4997261.11111111,0.7113025821426614,2.382999463409609,PASS
ff,-40.0,2.97,band2,ff_-40c_2.97v_band2,3.651825e-07,3.008311e-07,2.538942e-07,2.184589e-07,1.91419e-07,1.700487e-07,1.52442e-07,10953400.0,13296500.0,15754600.0,18310100.0,20896600.0,23522700.0,26239500.0,5.733826e-05,6.325883e-05,7.098581e-05,7.85654e-05,8.761386e-05,9.399064e-05,0.0001029709,3.055255,-0.08374805,3.060627,-0.09415168,7810333.333333335,8002000.0,8355999.999999999,8569999.999999998,8687666.666666668,8904833.333333332,9055999.999999993,7810333.333333335,9055999.999999993,8492277.777777776,0.713051046554799,2.395557543776362,PASS
ff,-40.0,2.97,band3,ff_-40c_2.97v_band3,2.259913e-07,1.855512e-07,1.559924e-07,1.339807e-07,1.17055e-07,1.036456e-07,9.268389e-08,17699800.0,21557400.0,25642300.0,29855100.0,34172000.0,38593000.0,43157400.0,7.169364e-05,8.213441e-05,9.366156e-05,0.0001041079,0.0001153485,0.0001277238,0.0001389438,3.067399,-0.08921206,3.083037,-0.1150682,12858666.66666667,13237500.0,13829499.999999998,14216166.666666664,14563166.66666667,14975666.666666664,15214666.666666653,12858666.66666667,15214666.666666653,14143111.111111108,0.7264865516371185,2.4382987378388457,PASS
ff,-40.0,2.97,band4,ff_-40c_2.97v_band4,1.360572e-07,1.112996e-07,9.330245e-08,7.986211e-08,6.953067e-08,6.132615e-08,5.475213e-08,29399400.0,35939000.0,42871300.0,50086300.0,57528600.0,65225000.0,73056500.0,7.773042e-05,9.025135e-05,0.0001033618,0.0001155791,0.0001282168,0.0001418126,0.0001554084,3.062629,-0.1031228,3.1087,-0.1222808,21798666.66666667,22453166.666666668,23578833.33333333,24428833.33333333,25231166.66666667,25879833.33333333,26104999.999999978,21798666.66666667,26104999.999999978,24253944.44444444,0.7414663791324542,2.484965679571692,PASS
ff,-40.0,2.97,band5,ff_-40c_2.97v_band5,8.26178e-08,6.726345e-08,5.609246e-08,4.774187e-08,4.137631e-08,3.635012e-08,3.229492e-08,48415700.0,59467700.0,71310800.0,83783900.0,96673700.0,110041000.0,123858000.0,0.0001056185,0.0001240323,0.0001428234,0.0001629996,0.0001810472,0.0002013432,0.0002215778,3.015663,-0.1168655,3.075424,-0.1364879,36840000.00000001,38158500.0,40526999.99999999,42271499.99999999,43761833.33333334,45307166.66666666,46056666.66666663,36840000.00000001,46056666.66666663,41912388.88888888,0.7609102006167422,2.558219751031174,PASS
ff,-40.0,2.97,band6,ff_-40c_2.97v_band6,4.725393e-08,3.823198e-08,3.169315e-08,2.684465e-08,2.313287e-08,2.023227e-08,1.790101e-08,84649100.0,104624000.0,126210000.0,149005000.0,172914000.0,197704000.0,223451000.0,0.0001509036,0.0001782886,0.0002066098,0.0002353641,0.0002659053,0.0002953967,0.0003261496,2.994506,-0.07622366,3.006288,-0.100104,66583000.000000015,69268166.66666667,73968333.33333333,77839999.99999999,81165000.00000001,84228333.33333331,85823333.33333325,66583000.000000015,85823333.33333325,77112166.66666666,0.786576584984365,2.6397327319487154,PASS
